Price,Close,High,Low,Open,Volume,lag_1,lag_2,rolling_mean
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2022-11-01,148.47718811035156,153.20796132588728,146.97912170575748,152.84330260142488,80379300,151.1283721923828,153.49378967285156,151.03311665852866
2022-11-02,142.93824768066406,149.97526767506156,142.9086815703328,146.80170816398885,93604600,148.47718811035156,151.1283721923828,147.5146026611328
2022-11-03,136.876953125,140.74041357111363,136.74882328898968,140.01108109963562,97918500,142.93824768066406,148.47718811035156,142.76412963867188
2022-11-04,136.6104278564453,140.84556152923415,132.6615790911303,140.27297665062395,140814800,136.876953125,142.93824768066406,138.80854288736978
2022-11-07,137.1434783935547,137.37053291778528,133.93503964712596,135.35662722495974,83374600,136.6104278564453,136.876953125,136.876953125
2022-11-08,137.716064453125,139.62137625048666,135.73177389359924,138.61443092612598,89908500,137.1434783935547,136.6104278564453,137.15665690104166
2022-11-09,133.1453094482422,136.77825830980785,132.8688912272567,136.72889468527546,74917800,137.716064453125,137.1434783935547,136.00161743164062
2022-11-10,144.99185180664062,144.99185180664062,137.71610267221538,139.43385733276594,118854000,133.1453094482422,137.716064453125,138.61774190266928
2022-11-11,147.78564453125,148.09167786414133,142.5238023668343,143.955271925704,93979700,144.99185180664062,133.1453094482422,141.9742685953776
2022-11-14,146.3837890625,148.35821299381362,145.54465286622803,147.06496772898868,73374100,147.78564453125,144.99185180664062,146.38709513346353
2022-11-15,148.12127685546875,151.6258823499811,146.66020736257917,150.27340677597476,89868300,146.3837890625,147.78564453125,147.43023681640625
2022-11-16,146.8872528076172,147.95344347331434,145.40643494920303,147.22291630390464,64218300,148.12127685546875,146.3837890625,147.13077290852866
2022-11-17,148.7926025390625,149.5428782799837,144.2810362048945,144.55745437595286,80389400,146.8872528076172,148.12127685546875,147.93371073404947
2022-11-18,149.3553009033203,150.74727347635653,148.05218886107582,150.36226138845927,74829600,148.7926025390625,146.8872528076172,148.34505208333334
2022-11-21,146.1172637939453,148.4470850528785,145.83097890062086,148.2397789385964,58724100,149.3553009033203,148.7926025390625,148.08838907877603
2022-11-22,148.25949096679688,148.49642726977405,145.05105196598853,146.23571841721474,51804100,146.1172637939453,149.3553009033203,147.91068522135416
2022-11-23,149.13812255859375,149.88839824806996,147.43023497007337,147.53882889151882,58301400,148.25949096679688,146.1172637939453,147.83829243977866
2022-11-25,146.2159881591797,146.97614571181424,145.23864273436385,146.41342757107319,35195900,149.13812255859375,148.25949096679688,147.87120056152344
2022-11-28,142.375732421875,144.7647839323927,141.54647786060335,143.2839657599813,69246000,146.2159881591797,149.13812255859375,145.90994771321616
2022-11-29,139.3647003173828,142.9581509844765,138.5551944029287,142.44479658527513,83763800,142.375732421875,146.2159881591797,142.65214029947916
2022-11-30,146.1370086669922,146.81818743880567,138.75266623992653,139.59178750228543,111380900,139.3647003173828,142.375732421875,142.62581380208334
2022-12-01,146.41343688964844,147.22295811269422,144.7351791862477,146.31472470924987,71250400,146.1370086669922,139.3647003173828,143.97171529134116
2022-12-02,145.9197998046875,146.1073724903674,143.78741832063093,144.0934666867535,65447400,146.41343688964844,146.1370086669922,146.15674845377603
2022-12-05,144.75489807128906,148.9900308557214,143.90589516228567,145.88031913079033,68826400,145.9197998046875,146.41343688964844,145.696044921875
2022-12-06,141.0824737548828,145.41633393123826,140.1051284296616,145.18927938388143,64727200,144.75489807128906,145.9197998046875,143.91905721028647
2022-12-07,139.13766479492188,141.536582777895,138.20968308402922,140.37167982245785,69721100,141.0824737548828,144.75489807128906,141.6583455403646
2022-12-08,140.82582092285156,141.68470582050676,139.2956539918693,140.53953599940877,62128300,139.13766479492188,141.0824737548828,140.3486531575521
2022-12-09,140.3420867919922,143.70848393310538,139.09818980739163,140.51977775341376,76097000,140.82582092285156,139.13766479492188,140.10185750325522
2022-12-12,142.6422576904297,142.6521243868473,139.25611292551483,140.8751398938642,70462700,140.3420867919922,140.82582092285156,141.27005513509116
2022-12-13,143.60972595214844,148.05217980078905,142.39545945134458,147.58818897150496,93886200,142.6422576904297,140.3420867919922,142.1980234781901
2022-12-14,141.37863159179688,144.78450984521314,139.35484405860026,143.49126458622354,82291200,143.60972595214844,142.6422576904297,142.54353841145834
2022-12-15,134.75445556640625,139.98668286120417,134.29046466082826,139.3055040822211,98931900,141.37863159179688,143.60972595214844,139.91427103678384
2022-12-16,132.78990173339844,135.8897473019235,132.01987745650547,134.94203206743774,160156900,134.75445556640625,141.37863159179688,136.3076629638672
2022-12-19,130.67724609375,133.47105782876667,129.64068555678134,133.3822123650824,79592600,132.78990173339844,134.75445556640625,132.74053446451822
2022-12-20,130.60818481445312,131.54603344731098,128.2289996561493,129.70981804392392,77432800,130.67724609375,132.78990173339844,131.3584442138672
2022-12-21,133.7178955078125,135.06050476290937,131.05242546033497,131.27948005874936,85928000,130.60818481445312,130.67724609375,131.66777547200522
2022-12-22,130.5390625,132.83926868979583,128.63375022087482,132.63196256739838,77852100,133.7178955078125,130.60818481445312,131.62171427408853
2022-12-23,130.17376708984375,130.72660336639342,127.98215537662273,129.2457854554959,63814900,130.5390625,133.7178955078125,131.4769083658854
2022-12-27,128.3671875,129.72954501138923,127.07394206581392,129.6999298536339,69007800,130.17376708984375,130.5390625,129.6933390299479
2022-12-28,124.42822265625,129.3544092695257,124.26039839519768,128.0118001174449,85438400,128.3671875,130.17376708984375,127.65639241536458
2022-12-29,127.95257568359375,128.81144548956613,126.09661943237761,126.35328918514811,75703700,124.42822265625,128.3671875,126.91599527994792
2022-12-30,128.26846313476562,128.28821159493137,125.80044037402875,126.76791156272077,77034200,127.95257568359375,124.42822265625,126.88308715820312
2023-01-03,123.4706039428711,129.2260441509053,122.5821116407929,128.61397753423014,112117500,128.26846313476562,127.95257568359375,126.56388092041016
2023-01-04,124.7441177368164,127.01470850998557,123.48048749262259,125.26733892869382,89113600,123.4706039428711,128.26846313476562,125.49439493815105
2023-01-05,123.42124938964844,126.13608257581905,123.16457967496471,125.50426745503849,80962700,124.7441177368164,123.4706039428711,123.87865702311198
2023-01-06,127.96241760253906,128.62384785031838,123.29290895151365,124.3985891287467,87754700,123.42124938964844,124.7441177368164,125.3759282430013
2023-01-09,128.4856414794922,131.70396238313268,128.22897177101316,128.80155656407595,70790800,127.96241760253906,123.42124938964844,126.62310282389323
2023-01-10,129.05824279785156,129.5814640429866,126.48161843097465,128.59425187274505,63896200,128.4856414794922,127.96241760253906,128.5021006266276
2023-01-11,131.782958984375,131.80269238208612,128.79170729193848,129.57159828407498,69458900,129.05824279785156,128.4856414794922,129.7756144205729
2023-01-12,131.70399475097656,132.5431161562632,129.759185341571,132.1679857307026,71379600,131.782958984375,129.05824279785156,130.84839884440103
2023-01-13,133.0366973876953,133.19465493922883,129.97634891095512,130.34161256817276,57809700,131.70399475097656,131.782958984375,132.17455037434897
2023-01-17,134.20159912109375,135.53432625738486,132.41474784548592,133.10579321952497,63646600,133.0366973876953,131.70399475097656,132.98076375325522
2023-01-18,133.48095703125,136.83747220518643,133.3032510170013,135.0703691429246,69672800,134.20159912109375,133.0366973876953,133.57308451334634
2023-01-19,133.54019165039062,134.50765533885576,132.0593734264766,132.36540678256628,58280400,133.48095703125,134.20159912109375,133.74091593424478
2023-01-20,136.10693359375,136.2550244536786,132.50361529041555,133.55005775379874,80223600,133.54019165039062,133.48095703125,134.37602742513022
2023-01-23,139.30548095703125,141.48722602727366,136.1365239219778,136.35371175932897,81760300,136.10693359375,133.54019165039062,136.31753540039062
2023-01-24,140.70733642578125,141.32928485597137,138.50585770726414,138.51572440513698,66435100,139.30548095703125,136.10693359375,138.70658365885416
2023-01-25,140.04591369628906,140.60861677861874,137.03491367991992,139.0883167228264,65799300,140.70733642578125,139.30548095703125,140.0195770263672
2023-01-26,142.11904907226562,142.40533393014599,140.08537965694651,141.33914314056878,54105100,140.04591369628906,140.70733642578125,140.95743306477866
2023-01-27,144.0638427734375,145.34722141150488,141.25029755609052,141.32927632528882,70555800,142.11904907226562,140.04591369628906,142.0762685139974
2023-01-30,141.17132568359375,143.68871946900538,141.02324989890042,143.10626796433064,64015300,144.0638427734375,142.11904907226562,142.45140584309897
2023-01-31,142.44482421875,142.49418783542103,140.46053336332577,140.87516062877287,65874500,141.17132568359375,144.0638427734375,142.55999755859375
2023-02-01,143.5702667236328,144.7351849828254,139.51283893795213,142.1289453100569,77663600,142.44482421875,141.17132568359375,142.39547220865884
2023-02-02,148.89134216308594,149.24672407231745,146.2752209542802,146.9958815985471,118339000,143.5702667236328,142.44482421875,144.96881103515625
2023-02-03,152.52426147460938,155.36743699431324,145.93955891955838,146.13699831650217,154357300,148.89134216308594,143.5702667236328,148.32862345377603
2023-02-06,149.78970336914062,151.14219433077403,148.8518547888618,150.61897306818702,69858300,152.52426147460938,148.89134216308594,150.40176900227866
2023-02-07,152.67234802246094,153.24493285853742,148.71363285221915,148.71363285221915,83322600,149.78970336914062,152.52426147460938,151.66210428873697
2023-02-08,149.97726440429688,152.60325227526124,149.2368553096487,151.91220679965525,64120100,152.67234802246094,149.78970336914062,150.81310526529947
2023-02-09,148.94065856933594,152.35641846392213,148.49641621502738,151.8134488914745,56007100,149.97726440429688,152.67234802246094,150.53009033203125
2023-02-10,149.3065185546875,149.63279778324025,147.5367173791987,147.77401547814478,57450700,148.94065856933594,149.97726440429688,149.40814717610678
2023-02-13,152.11448669433594,152.5198501850578,149.21753098880535,149.24719136406156,62199000,149.3065185546875,148.94065856933594,150.12055460611978
2023-02-14,151.47181701660156,152.03539434579272,149.15821711991074,150.40399819813007,61707600,152.11448669433594,149.3065185546875,150.96427408854166
2023-02-15,153.57777404785156,153.745854522139,151.1554147270533,151.38281594677636,65573800,151.47181701660156,152.11448669433594,152.38802591959634
2023-02-16,151.97605895996094,154.5664988468429,151.6201193880744,151.77830301928833,68167900,153.57777404785156,151.47181701660156,152.34188334147134
2023-02-17,150.8291473388672,151.2740680510971,149.1483273778538,150.63140647639398,59144100,151.97605895996094,153.57777404785156,152.1276601155599
2023-02-21,146.8050537109375,149.59324968756485,146.73585119733022,148.50565230235682,58867200,150.8291473388672,151.97605895996094,149.87008666992188
2023-02-22,147.230224609375,148.25848625294472,145.49996548151248,147.19066738077868,51011300,146.8050537109375,150.8291473388672,148.28814188639322
2023-02-23,147.7146759033203,148.64407457569817,145.57905341345287,148.39689471971093,48394200,147.230224609375,146.8050537109375,147.24998474121094
2023-02-24,145.05503845214844,145.52961956815125,144.07620075664735,145.4505202010405,55469600,147.7146759033203,147.230224609375,146.6666463216146
2023-02-27,146.25137329101562,147.48727255329774,145.7866739614647,146.04375066348234,44998500,145.05503845214844,147.7146759033203,146.34036254882812
2023-02-28,145.74713134765625,147.3982909462784,145.17367228142913,145.39119175781394,50547000,146.25137329101562,145.05503845214844,145.68451436360678
2023-03-01,143.67080688476562,145.56914623363537,143.37418806129784,145.17366452678502,55479000,145.74713134765625,146.25137329101562,145.22310384114584
2023-03-02,144.2640838623047,145.05506257830933,142.2767477639267,142.751344045528,52238100,143.67080688476562,145.74713134765625,144.56067403157553
2023-03-03,149.32627868652344,149.40537804304904,145.66802019550744,146.3700024688502,70732300,144.2640838623047,143.67080688476562,145.75372314453125
2023-03-06,152.09469604492188,154.53683399214765,151.72887472127306,152.0551388232703,87558000,149.32627868652344,144.2640838623047,148.56168619791666
2023-03-07,149.88986206054688,152.29244288057856,149.42516275115915,151.96616367909397,56182000,152.09469604492188,149.32627868652344,150.43694559733072
2023-03-08,151.14553833007812,151.7387760380252,150.11727673451966,151.08621757661572,47204800,149.88986206054688,152.09469604492188,151.04336547851562
2023-03-09,148.89126586914062,152.79670487641312,148.53532624571014,151.8277639907766,53833600,151.14553833007812,149.88986206054688,149.97555541992188
2023-03-10,146.8248291015625,149.23730682187812,145.94486944980744,148.51554589298388,68572400,148.89126586914062,151.14553833007812,148.9538777669271
2023-03-13,148.77259826660156,151.41247705797895,146.03384150790953,146.14260123729179,84457100,146.8248291015625,148.89126586914062,148.16289774576822
2023-03-14,150.86866760253906,151.66952778576984,148.4067663113716,149.57344779147112,73695900,148.77259826660156,146.8248291015625,148.82203165690103
2023-03-15,151.26419067382812,151.5212522938301,148.2288147892157,149.48449268664993,77167900,150.86866760253906,148.77259826660156,150.30181884765625
2023-03-16,154.09194946289062,154.69506899796588,149.9294334770987,150.44357187257182,76161100,151.26419067382812,150.86866760253906,152.07493591308594
2023-03-17,153.25149536132812,154.9718724178721,152.53961624045886,154.31931404263202,98944600,154.09194946289062,151.26419067382812,152.86921183268228
2023-03-20,155.6244354248047,156.03971087014546,152.4110972116962,153.3207323821306,73641400,153.25149536132812,154.09194946289062,154.32262674967447
2023-03-21,157.4832305908203,157.60187209543255,154.77413390443738,155.5453489444009,73938300,155.6244354248047,153.25149536132812,155.45305379231772
2023-03-22,156.04957580566406,160.31095376257457,156.02979719452793,157.50299444764113,75701800,157.4832305908203,155.6244354248047,156.38574727376303
2023-03-23,157.1371612548828,159.72761624709545,155.9012620500719,157.03829837049406,67622100,156.04957580566406,157.4832305908203,156.8899892171224
2023-03-24,158.44229125976562,158.53127238912836,156.06937062345713,157.06797183296018,59196500,157.1371612548828,156.04957580566406,157.20967610677084
2023-03-27,156.49449157714844,158.9564080964957,156.08911303822106,158.13576925671327,52390300,158.44229125976562,157.1371612548828,157.35798136393228
2023-03-28,155.87161254882812,156.7021483382564,154.2204529064242,156.18801000892674,45992200,156.49449157714844,158.44229125976562,156.9361317952474
2023-03-29,158.9564208984375,159.23326112130354,157.5524411719995,157.57220469744664,51305700,155.87161254882812,156.49449157714844,157.10750834147134
2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700,158.9564208984375,155.87161254882812,158.4521738688151
2023-03-31,163.03981018066406,163.13868814753852,160.08354906302839,160.60756909681194,68749800,160.5284881591797,158.9564208984375,160.8415730794271
2023-04-03,164.2954864501953,164.4141279400383,162.36748680694973,162.41692578993744,56976200,163.03981018066406,160.5284881591797,162.6212615966797
2023-04-04,163.76161193847656,164.9579540581038,163.24747358574663,164.7206710388915,46278300,164.2954864501953,163.03981018066406,163.69896952311197
2023-04-05,161.9126739501953,163.18813034939654,159.97479248917713,162.88162976736427,51511700,163.76161193847656,164.2954864501953,163.32325744628906
2023-04-06,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100,161.9126739501953,163.76161193847656,162.82560221354166
2023-04-10,160.2022247314453,160.2022247314453,158.27422465935098,159.59910521282475,47716900,162.80252075195312,161.9126739501953,161.6391398111979
2023-04-11,158.986083984375,160.52848384854775,158.6993469072352,160.5186020856557,47644200,160.2022247314453,162.80252075195312,160.66360982259116
2023-04-12,158.29396057128906,160.2318418847326,157.97756316447288,159.40132132182822,50133100,158.986083984375,160.2022247314453,159.16075642903647
2023-04-13,163.6923828125,163.92968090167284,159.59908506589906,159.8067227797579,68445600,158.29396057128906,158.986083984375,160.3241424560547
2023-04-14,163.34634399414062,164.44382316709542,161.9720245871667,162.73332768738865,49386500,163.6923828125,158.29396057128906,161.7775624593099
2023-04-17,163.36611938476562,163.52431812616888,162.179658997566,163.22769925770336,41516200,163.34634399414062,163.6923828125,163.4682820638021
2023-04-18,164.59213256835938,165.5215312907478,163.78137535549732,164.2263111895451,49923000,163.36611938476562,163.34634399414062,163.76819864908853
2023-04-19,165.7390594482422,166.26307959159772,163.67262416708968,163.92970090005386,47720200,164.59213256835938,163.36611938476562,164.5657704671224
2023-04-20,164.77008056640625,165.9763194310247,163.69238005042013,164.21640012100644,52456400,165.7390594482422,164.59213256835938,165.03375752766928
2023-04-21,163.1584930419922,164.57235465877127,162.63447292379246,163.1881534195007,58337300,164.77008056640625,165.7390594482422,164.55587768554688
2023-04-24,163.4649658203125,163.73192425907348,162.04120759579996,163.1386866366401,41949600,163.1584930419922,164.77008056640625,163.79784647623697
2023-04-25,161.92259216308594,164.4339329839802,161.883034935673,163.32657200300784,48714100,163.4649658203125,163.1584930419922,162.84868367513022
2023-04-26,161.9126739501953,163.41553157370114,160.96351183078312,161.2205734284031,45498800,161.92259216308594,163.4649658203125,162.43341064453125
2023-04-27,166.51026916503906,166.65857106833238,163.32659088992443,163.32659088992443,64902300,161.9126739501953,161.92259216308594,163.4485117594401
2023-04-28,167.76589965820312,167.93399523157063,165.98621681699632,166.58933625125528,55209200,166.51026916503906,161.9126739501953,165.39628092447916
2023-05-01,167.67694091796875,168.52724031442625,166.73766038490427,167.37044027854733,52472900,167.76589965820312,166.51026916503906,167.3177032470703
2023-05-02,166.6387481689453,168.42834281753628,165.65002884530062,168.1712661379265,48425700,167.67694091796875,167.76589965820312,167.36052958170572
2023-05-03,165.56103515625,168.99189215573168,165.2743132122935,167.58791263315675,65136000,166.6387481689453,167.67694091796875,166.62557474772134
2023-05-04,163.91978454589844,165.15568380990734,162.45648404157697,163.0299431104764,81235400,165.56103515625,166.6387481689453,165.3731892903646
2023-05-05,171.61204528808594,172.3338062754006,168.8337309104411,169.05125040031595,113316400,163.91978454589844,165.56103515625,167.03095499674478
2023-05-08,171.54283142089844,171.88888927687347,170.16851193401882,170.53433331738626,55962800,171.61204528808594,163.91978454589844,169.02488708496094
2023-05-09,169.8323516845703,171.58237432630546,169.6642711810136,171.09791142977792,45326900,171.54283142089844,171.61204528808594,170.99574279785156
2023-05-10,171.60214233398438,172.06684167430913,169.96086445482297,171.06824047843108,53724500,169.8323516845703,171.54283142089844,170.99244181315103
2023-05-11,171.78997802734375,172.62049861686478,170.22779972610607,171.88885599180736,49514700,171.60214233398438,169.8323516845703,171.07482401529947
2023-05-12,170.8593292236328,172.3345492571858,169.3048853057611,171.89890853860956,45497800,171.78997802734375,171.60214233398438,171.41714986165366
2023-05-15,170.36427307128906,171.49297161869612,169.77021484316816,171.44346424843133,37266700,170.8593292236328,171.78997802734375,171.00452677408853
2023-05-16,170.36427307128906,171.42365827881974,170.09694535788182,170.28506430037106,42110300,170.36427307128906,170.8593292236328,170.52929178873697
2023-05-17,170.97813415527344,171.2157453771671,168.7306323338431,170.00785308163907,57951600,170.36427307128906,170.36427307128906,170.5688934326172
2023-05-18,173.31472778320312,173.50284672542747,170.86921174934298,171.2850464654308,65496700,170.97813415527344,170.36427307128906,171.55237833658853
2023-05-19,173.4236602783203,174.64146318273222,173.20583990744595,174.64146318273222,55772400,173.31472778320312,170.97813415527344,172.57217407226562
2023-05-22,172.47314453125,172.97809854709377,171.7305793150355,172.25532419255816,43570900,173.4236602783203,173.31472778320312,173.0705108642578
2023-05-23,169.8593292236328,171.66129487805824,169.58210606257185,171.4137731194303,50747300,172.47314453125,173.4236602783203,171.91871134440103
2023-05-24,170.1365509033203,170.71080319124064,168.82964388505917,169.393985633902,45143500,169.8593292236328,172.47314453125,170.82300821940103
2023-05-25,171.275146484375,172.1761141248664,169.98803043113716,170.70089424192957,56058300,170.1365509033203,169.8593292236328,170.42367553710938
2023-05-26,173.6909637451172,174.02760482348145,171.39396964747598,171.60189457506777,54835000,171.275146484375,170.1365509033203,171.70088704427084
2023-05-30,175.5424346923828,177.21568420222022,174.81967538543662,175.20580872558915,55964400,173.6909637451172,171.275146484375,173.50284830729166
2023-05-31,175.49290466308594,177.57209321550437,175.0077566388477,175.57211342872856,99625300,175.5424346923828,173.6909637451172,174.9087677001953
2023-06-01,178.3047637939453,178.33446519527467,175.17608525533697,175.9384564736909,68901800,175.49290466308594,175.5424346923828,176.4467010498047
2023-06-02,179.15623474121094,179.97800874169684,177.48298533965166,179.2354435119536,61945900,178.3047637939453,175.49290466308594,177.65130106608072
2023-06-05,177.79981994628906,183.1165821425977,176.275077551752,180.8195882273271,121946500,179.15623474121094,178.3047637939453,178.42027282714844
2023-06-06,177.4334716796875,178.3344392347369,175.67110318136787,178.18593224970854,64848400,177.79981994628906,179.15623474121094,178.12984212239584
2023-06-07,176.05726623535156,179.41366034455214,175.56222276728346,176.67111530134713,61944600,177.4334716796875,177.79981994628906,177.09685262044272
2023-06-08,178.7799835205078,179.0472960832653,175.70081292010406,176.13643842858787,50214900,176.05726623535156,177.4334716796875,177.42357381184897
2023-06-09,179.1661376953125,180.42353722036253,178.8394071951532,179.70077799078283,48870700,178.7799835205078,176.05726623535156,178.00112915039062
2023-06-12,181.9680633544922,182.0670780867689,179.17602617310777,179.4730552624109,54274900,179.1661376953125,178.7799835205078,179.97139485677084
2023-06-13,181.49285888671875,182.324528402013,180.63148796784472,180.9879199183322,54929100,181.9680633544922,179.1661376953125,180.8756866455078
2023-06-14,182.12648010253906,182.56212075064622,180.21561965950994,181.5522278943548,57462900,181.49285888671875,181.9680633544922,181.86246744791666
2023-06-15,184.1660919189453,184.67104599748652,181.95820196536692,182.136425495302,65433200,182.12648010253906,181.49285888671875,182.59514363606772
2023-06-16,183.08688354492188,185.1363708565112,182.4433330473612,184.87893857146415,101235600,184.1660919189453,182.12648010253906,183.1264851888021
2023-06-20,183.17599487304688,184.25520121093788,182.5819517231594,182.5819517231594,49799100,183.08688354492188,184.1660919189453,183.47632344563803
2023-06-21,182.1363983154297,183.5720213426237,180.77996894802234,183.06706733943585,49515700,183.17599487304688,183.08688354492188,182.7997589111328
2023-06-22,185.14627075195312,185.19577812392734,181.84927919785179,181.91859254012144,51245300,182.1363983154297,183.17599487304688,183.48622131347656
2023-06-23,184.8294219970703,185.70070333532985,183.17597862652977,183.71063403229002,53079300,185.14627075195312,182.1363983154297,184.03736368815103
2023-06-26,183.43344116210938,186.18588209023153,183.39382921791082,184.97797462018883,48088700,184.8294219970703,185.14627075195312,184.46971130371094
2023-06-27,186.1957550048828,186.52248552112178,183.8294477274505,184.04726807160984,50730800,183.43344116210938,184.8294219970703,184.81953938802084
2023-06-28,187.37396240234375,188.01751290126907,185.7403249158235,186.06704032710473,51216800,186.1957550048828,183.43344116210938,185.66771952311197
2023-06-29,187.7105712890625,188.1858238773272,187.06702084863718,187.20563240999925,46347300,187.37396240234375,186.1957550048828,187.0934295654297
2023-06-30,192.0471649169922,192.55210381756805,189.36402266288647,189.73036510372253,85069600,187.7105712890625,187.37396240234375,189.0438995361328
2023-07-03,190.55215454101562,191.95807629669292,189.8590815409033,191.85906155166862,31458200,192.0471649169922,187.7105712890625,190.1032969156901
2023-07-05,189.43333435058594,191.06697174397888,188.73036598215447,189.67096065277283,46920300,190.55215454101562,192.0471649169922,190.67755126953125
2023-07-06,189.90858459472656,190.11650951153766,187.32445692665846,187.95811200082892,45094300,189.43333435058594,190.55215454101562,189.96469116210938
2023-07-07,188.78977966308594,190.7600582083635,188.35415407859097,189.51255404191053,46778000,189.90858459472656,189.43333435058594,189.37723286946616
2023-07-10,186.7403106689453,188.10663557063202,185.18586681905202,187.38386117936162,59922200,188.78977966308594,189.90858459472656,188.47955830891928
2023-07-11,186.215576171875,187.42348359441797,184.75025155228488,187.28487201023415,46638100,186.7403106689453,188.78977966308594,187.2485555013021
2023-07-12,187.88880920410156,189.7996698114742,186.60169311695756,187.79968989475896,60750200,186.215576171875,186.7403106689453,186.94823201497397
2023-07-13,188.65115356445312,189.2947191217671,187.8986929500458,188.61155673528532,41342300,187.88880920410156,186.215576171875,187.5851796468099
2023-07-14,188.7996826171875,189.28481555311026,187.75019286903466,188.3442359735881,41573900,188.65115356445312,187.88880920410156,188.44654846191406
2023-07-17,192.06700134277344,192.39373189761397,189.90860361588062,189.99770782878343,50520200,188.7996826171875,188.65115356445312,189.8392791748047
2023-07-18,191.80953979492188,192.40359800546008,190.51252831302557,191.433317028607,48353800,192.06700134277344,188.7996826171875,190.89207458496094
2023-07-19,193.16598510742188,196.2649472303636,190.74025980403414,191.18581105243047,80507300,191.80953979492188,192.06700134277344,192.3475087483724
2023-07-20,191.21548461914062,194.52237118378105,190.5917250482106,193.1560464503255,59581200,193.16598510742188,191.80953979492188,192.06366984049478
2023-07-21,190.0373077392578,193.03727024392953,189.33433929774543,192.17589935868594,71917800,191.21548461914062,193.16598510742188,191.4729258219401
2023-07-24,190.83926391601562,192.9778554020486,190.34422042985216,191.4927249435582,45377800,190.0373077392578,191.21548461914062,190.69735209147134
2023-07-25,191.7006378173828,192.51251639930572,191.00757994716116,191.4135192381226,37283200,190.83926391601562,190.0373077392578,190.85906982421875
2023-07-26,192.57191467285156,193.70061320853526,191.40361930588426,191.75014067908202,47471900,191.7006378173828,190.83926391601562,191.70393880208334
2023-07-27,191.30462646484375,195.24516880610398,190.64126993533102,194.076873305403,47460200,192.57191467285156,191.7006378173828,191.85905965169272
2023-07-28,193.88873291015625,194.68080550669023,192.21548351570434,192.74022840055838,48291400,191.30462646484375,192.57191467285156,192.5884246826172
2023-07-31,194.50259399414062,194.54220593555127,193.3243880114047,194.1164606567971,38824100,193.88873291015625,191.30462646484375,193.23198445638022
2023-08-01,193.67091369628906,194.77980627337752,193.34418318178373,194.29467332466547,35175100,194.50259399414062,193.88873291015625,194.02074686686197
2023-08-02,190.6709442138672,193.24516118654293,189.94818497968632,193.1065496196106,50389300,193.67091369628906,194.50259399414062,192.94815063476562
2023-08-03,189.27493286132812,190.46303425792703,188.79969532419432,189.67097673188036,61235200,190.6709442138672,193.67091369628906,191.20559692382812
2023-08-04,180.18594360351562,185.52251207833032,180.11663025996506,183.68094960257173,115799700,189.27493286132812,190.6709442138672,186.71060689290366
2023-08-07,177.07705688476562,181.31462781819698,175.5919264611557,180.32454086912372,97576100,180.18594360351562,189.27493286132812,182.17931111653647
2023-08-08,178.01760864257812,178.48295064451668,175.8196147505568,177.90869849090046,67823000,177.07705688476562,180.18594360351562,178.42686971028647
2023-08-09,176.423583984375,179.13641237321562,175.25527360727992,179.0770095774785,60378500,178.01760864257812,177.07705688476562,177.1727498372396
2023-08-10,176.20578002929688,178.95822060931928,175.8394526832055,177.70080592181807,54686900,176.423583984375,178.01760864257812,176.88232421875
2023-08-11,176.26527404785156,177.08815781935616,175.03591791571532,175.7993186650753,51988100,176.20578002929688,176.423583984375,176.29821268717447
2023-08-14,177.92092895507812,178.14895220242312,175.78935862265257,176.44370198765355,43675600,176.26527404785156,176.20578002929688,176.79732767740884
2023-08-15,175.9281768798828,177.94076628789648,175.53161335110406,177.34592099472832,43622600,177.92092895507812,176.26527404785156,176.70479329427084
2023-08-16,175.0557403564453,177.00883168990967,174.98633341606396,175.61093536777827,46964900,175.9281768798828,177.92092895507812,176.3016153971354
2023-08-17,172.5077667236328,175.9876593304517,171.9922220355352,175.62083731111454,66062900,175.0557403564453,175.9281768798828,174.49722798665366
2023-08-18,172.99356079101562,173.59832997175556,170.48525954825683,170.82234004167174,61114200,172.5077667236328,175.0557403564453,173.5190226236979
2023-08-21,174.33197021484375,174.61949160968172,172.24998915809468,173.5685847246663,46311900,172.99356079101562,172.5077667236328,173.27776590983072
2023-08-22,175.71005249023438,176.15619021692956,174.73846130997606,175.541512243613,42084200,174.33197021484375,172.99356079101562,174.3451944986979
2023-08-23,179.56671142578125,179.99303161559698,176.80064510070915,176.9890180826326,52722800,175.71005249023438,174.33197021484375,176.53624471028647
2023-08-24,174.8673553466797,179.54687744583052,174.50051821034532,179.1205572949361,54945800,179.56671142578125,175.71005249023438,176.71470642089844
2023-08-25,177.07823181152344,177.6135940867137,174.3121656551708,175.8587845923081,51449600,174.8673553466797,179.56671142578125,177.17076619466147
2023-08-28,178.6446990966797,179.04126265908485,177.0187642861302,178.5455506421133,43820700,177.07823181152344,174.8673553466797,176.8634287516276
2023-08-29,182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900,178.6446990966797,177.07823181152344,179.42130025227866
2023-08-30,186.0407257080078,186.23902262970705,183.1556930836303,183.35397487739837,60813900,182.5409698486328,178.6446990966797,182.40879821777344
2023-08-31,186.25881958007812,187.49809956371718,185.8721648302999,186.22907807070516,60794500,186.0407257080078,182.5409698486328,184.94683837890625
